评论ID	品牌	结果情感	评论内容	评论日期
19080441525	简爱酸奶	正面	成分安全简单，配合麦片非常好的早餐	2023-05-04
19080405348	简爱酸奶	正面	买过太多次，还是京东划算！！！！	2023-05-04
19080400291	简爱酸奶	正面	很好吃，米香和奶香结合的非常完美	2023-05-04
19080374547	简爱酸奶	正面	味道非常好，服务到位，快递也很快，好评！	2023-05-04
19080400184	简爱酸奶	正面	好喝，没有太多添加剂	2023-05-04
19080387305	简爱酸奶	正面	老婆很爱喝	2023-05-04
19080378633	简爱酸奶	正面	无糖酸奶中味道还是不错的，喜欢椰子口味的！	2023-05-04
19080382842	简爱酸奶	正面	这款酸奶孩子特别爱喝	2023-05-04
19080379399	简爱酸奶	正面	这款酸奶。。。。买过很多次了。。。。。。无论是味道。。。。。。还是价格都很好。。。要比超市优惠很多。。。吃起来也放心。。。。。。	2023-05-04
19080366527	简爱酸奶	正面	送货速度真的很快。当天购买。。。。第二天就能送到。。。而且要比外面超市买的生产日期新鲜。。。。。很多很多。。。。。。还会继续回购的。。。。。	2023-05-04
19080350119	简爱酸奶	正面	【***会员】您好，您购买的沃尔玛卡已发货，请查收。卡号为请根据详情里的兑换方式兑换您的权益。	2023-05-04
19080349973	简爱酸奶	正面	【***会员】您好，您购买的沃尔玛卡已发货，请查收。卡号为请根据详情里的兑换方式兑换您的权益。	2023-05-04
19080338697	简爱酸奶	负面	生产日期过了10天了 不是很满意	2023-05-04
19080311964	简爱酸奶	正面	娃喜欢	2023-05-04
19080313133	简爱酸奶	正面	娃喜欢	2023-05-04
19080307227	简爱酸奶	正面	我是不喜欢吃布丁的，不过这种米布丁却非常喜欢。吃起来味道很好，奶香味儿十足，一盒四个，一次吃一个正好，不多不少。那天在冰箱里突然发现，我媳妇儿买的，吃了一个就爱上了，回购好几次。	2023-05-04
19080310820	简爱酸奶	正面	一年四季只喝简爱的酸奶，配料表干净，无添加，好喝。	2023-05-04
19080308516	简爱酸奶	正面	孩子喜欢喝 我喝着很酸	2023-05-04
19080310035	简爱酸奶	正面	好?！早上起床喝了好	2023-05-04
19080298474	简爱酸奶	正面	好喝。老人喜欢的不得了	2023-05-04
19080276189	简爱酸奶	正面	简爱儿童酸奶孩子爱喝，食用方便味道好不含糖，有益儿童健康成长！	2023-05-04
19080272839	简爱酸奶	正面	添加少，有营养就是有点酸	2023-05-04
19080273079	简爱酸奶	正面	添加少，有营养就是有点酸	2023-05-04
19080266376	简爱酸奶	正面	很好的卖家，质量很好，合作愉快。	2023-05-04
19080255889	简爱酸奶	负面	家里宝宝喜欢喝，我也跟着喝，不过买回来的保质期很短了，这一点差评	2023-05-04
19080252526	简爱酸奶	负面	日期不好过半了	2023-05-04
19080237611	简爱酸奶	正面	成分简单但是营养足够，算是身体必须哦	2023-05-04
19080220547	简爱酸奶	正面	简爱原味酸奶口感好蛋白质含量高  一直在吃	2023-05-04
19080218232	简爱酸奶	正面	味道不错，生产日期新鲜	2023-05-04
19080215894	简爱酸奶	正面	味道不错，生产日期新鲜	2023-05-04
19080199650	简爱酸奶	正面	"下单很多次了
没有破损包装 上门送货
奶很新鲜孩子很爱喝"	2023-05-04
19080188726	简爱酸奶	正面	收到货品打开还是满意的	2023-05-04
19080180352	简爱酸奶	正面	多次回购了，孩子喜欢，配料表简单，放心	2023-05-04
19080165069	简爱酸奶	正面	无限回购的酸奶，京东有活动很值得囤，配料表简单干净，很适合宝宝。	2023-05-04
19080136241	简爱酸奶	正面	不加任何糖的酸奶，是我的最爱。回购很多次了。每天一杯加一包坚果加一包桑椹干非常喜欢吃。还可以用它做引子自己在家里做酸奶。非常喜欢。推荐给减肥的朋友们。	2023-05-04
19080125297	简爱酸奶	正面	送货效率高，数量足够，质量很好，做工精细	2023-05-04
19080099116	简爱酸奶	正面	多次回购了，不添加糖，给宝宝吃很放心。	2023-05-04
19080085296	简爱酸奶	正面	物流很快，方便，味道好	2023-05-04
19080098116	简爱酸奶	正面	非常好，日期新鲜。下次再来。	2023-05-04
19080078844	简爱酸奶	正面	配料很简单的酸奶，一直给娃喝。	2023-05-04
19080044455	简爱酸奶	正面	第一次网上买酸奶，物流给力，也好喝	2023-05-04
19080048842	简爱酸奶	正面	价格还是比实体店便宜的，买给父母的，日前在新鲜一点就更好了，品牌服务也不错，还是比较满意的，以后会再来光顾的，京东配送也不错	2023-05-04
19080049058	简爱酸奶	正面	快递非常快，小朋友非常喜欢喝	2023-05-04
19080041433	简爱酸奶	正面	小孩很喜欢喝，百分之4糖的太甜了	2023-05-04
19079959926	简爱酸奶	正面	买好几次了 配料表干净 给宝宝当点心吃	2023-05-04
19079963461	简爱酸奶	正面	配料很干净 味道也好 。	2023-05-04
19079954907	简爱酸奶	正面	0糖酸奶 吃的健康一点日期不错	2023-05-04
19079931875	简爱酸奶	正面	多次回购，质量很好，价格实惠，物流也很快，非常满意。	2023-05-04
19079928986	简爱酸奶	正面	很好	2023-05-04
1207102322724	简爱酸奶	正面	还不错，在李佳琦直播间买的。每次都等一个多月再买，主要是价格优惠还有赠品。最喜欢这个牌子酸奶，适合减肥人士，不甜	2023-05-04
1207142378144	简爱酸奶	正面	给孩子买的。真是无糖好酸，哈哈，孩子能喝就行了，价格也是贵的，只希望品质有保证就好，商家对得起来个价格就好。	2023-05-04
1207413047619	简爱酸奶	正面	发货速度虽然慢了点 但是日期绝对新鲜  很满意的一次购物   质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物	2023-05-04
1206489844917	简爱酸奶	正面	好喝耶	2023-05-04
1207116794109	简爱酸奶	正面	除了贵另外挺好的	2023-05-04
1207119286371	简爱酸奶	正面	好	2023-05-04
1206779341279	简爱酸奶	正面	好喝	2023-05-04
1206828609764	简爱酸奶	正面	买很多次了，小家伙喜欢喝	2023-05-04
1206524144105	简爱酸奶	正面	我女儿很喜欢，每天一袋，已经是第n次买了	2023-05-04
1207346139223	简爱酸奶	正面	不错的。 价廉物美，有需要还会再来。	2023-05-04
1207380847983	简爱酸奶	负面	里面的装的太少了！！！！！！！	2023-05-04
1207411291421	简爱酸奶	正面	好喝，物流也很快。还会买	2023-05-04
1207411195625	简爱酸奶	正面	好喝，物流快。	2023-05-04
1206802837630	简爱酸奶	负面	买了这款酸奶，我家儿子一点都不要喝，而且还这么贵，感觉有点亏	2023-05-04
1207378903009	简爱酸奶	正面	冷链运输，还带冰袋，搞活动买的，比超市便宜	2023-05-04
1207378903005	简爱酸奶	正面	冷链运输，还带冰袋，搞活动买的，比超市便宜	2023-05-04
1206509444025	简爱酸奶	正面	好吃	2023-05-04
1206455608569	简爱酸奶	正面	香蕉味好喝	2023-05-04
1207361491367	简爱酸奶	正面	好喝 爱喝 喝了很舒服	2023-05-04
1206851021167	简爱酸奶	正面	昨天定的，今天就送到了，太快了[emoji]而且日在期也满心的[emoji]	2023-05-04
1207076594013	简爱酸奶	正面	香蕉味好喝	2023-05-04
1206787541455	简爱酸奶	正面	多次购买，很好[emoji]	2023-05-04
1207124842328	简爱酸奶	正面	长期购买	2023-05-04
1207074450619	简爱酸奶	正面	不错	2023-05-04
1206504876392	简爱酸奶	正面	家人都爱喝	2023-05-04
1206517816625	简爱酸奶	正面	宝贝物超所值，很喜欢，下次还会来的	2023-05-04
1206478904752	简爱酸奶	正面	成分完美 宝宝爱喝	2023-05-04
1207072718295	简爱酸奶	正面	经济实惠，好喝～多有点活动吧……	2023-05-04
1206464936632	简爱酸奶	正面	宝宝一岁了 可以喝酸奶了 买了两次了 很喜欢吃	2023-05-04
1206503444844	简爱酸奶	正面	孩子喜欢，无添加家长给孩子吃起放心	2023-05-04
1206444852664	简爱酸奶	正面	还不错	2023-05-04
1207402767517	简爱酸奶	负面	买贵了	2023-05-04
1206796497815	简爱酸奶	负面	我家宝宝不喜欢喝	2023-05-04
1206514964955	简爱酸奶	正面	不错有冰袋日期新鲜 不加糖的就是太酸	2023-05-04
1207385063988	简爱酸奶	正面	好喝 日期新鲜	2023-05-04
19079891044	简爱酸奶	正面	有活动就给小朋友们囤一点，味道还是不错的	2023-05-03
19079864539	简爱酸奶	正面	多次购买	2023-05-03
19079864092	简爱酸奶	正面	喝特特特给二爹了Tom上了热了热可可2日在此间宣布33333点多想起来今天中午我不喜欢你就好了&hellip;&hellip;他俩小时没吃饱喝足水都25	2023-05-03
19079857937	简爱酸奶	正面	孩子很喜欢喝，日期挺新鲜的，送货上门，包装的很严实	2023-05-03
19079858835	简爱酸奶	正面	凑单买的，很好	2023-05-03
19079856823	简爱酸奶	正面	好ヽ(?■?■)ノ??，继续回购。	2023-05-03
19079840770	简爱酸奶	正面	?发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice	2023-05-03
19079832101	简爱酸奶	正面	一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！	2023-05-03
19079838531	简爱酸奶	正面	宝贝收到了！大棒了，比想象的还要精致！第一次在网购这糹高兴，竞然才花这点钱就买到了这么好的东西，用四个宇来形容：物美价廉！1111店主服务态厦特好．恩关丢宝贝的问题细细力我解答了好久，希望大家都来支持店老板！	2023-05-03
19079832242	简爱酸奶	正面	买了很多次，宝宝很喜欢喝	2023-05-03
19079827774	简爱酸奶	正面	买了很多次，宝宝很喜欢喝	2023-05-03
19079828193	简爱酸奶	正面	宝宝很喜欢喝，买了很多次	2023-05-03
19079834953	简爱酸奶	正面	宝宝很喜欢，物流包装很给力	2023-05-03
19079823367	简爱酸奶	正面	买了很多次，宝宝很喜欢	2023-05-03
19079823757	简爱酸奶	正面	买了很多次了，宝宝很喜欢	2023-05-03
19079808875	简爱酸奶	正面	真的超级喜欢，质量非常好，与卖家描述的一致！	2023-05-03
19079805120	简爱酸奶	正面	在这里选购安全方便快捷?，快递小哥态度非常好，这个价格非常给力?，十分推荐，会继续回购	2023-05-03
19079770300	简爱酸奶	正面	日期很新，第二天就到货了，保鲜很好	2023-05-03
19079771772	简爱酸奶	正面	真的是很不错 ，本人超级喜欢，再次感谢店家让我拍到了物美价廉的东西 我会一直关注你们家的产品哦。已经向身边的朋友多次推荐过你们家的产品了哦。我再来购买的时候希望店家多多给我便宜些哟，呵呵，好的产品是非常值得推荐的，超好用！稳稳的！满分	2023-05-03
19079769713	简爱酸奶	正面	真的是很不错 ，本人超级喜欢，再次感谢店家让我拍到了物美价廉的东西 我会一直关注你们家的产品哦。已经向身边的朋友多次推荐过你们家的产品了哦。我再来购买的时候希望店家多多给我便宜些哟，呵呵，好的产品是非常值得推荐的，超好用！稳稳的！满分	2023-05-03
19079736238	简爱酸奶	正面	很好喝一款酸奶，配方简单，只有牛奶、糖和酸奶菌，菌种还比较多。京东搞活动的时候价格也不贵，值得购买，京东的冷链物流也很快，质量有保证。	2023-05-03
19079728363	简爱酸奶	正面	很好，物流也很快，很好喝	2023-05-03
19079722819	简爱酸奶	正面	商品不错，孩子很爱喝，物流也行	2023-05-03
19079696468	简爱酸奶	正面	活动的时候买的，价格很合算	2023-05-03
19079665072	简爱酸奶	正面	物流迅速，口感好，百亿补贴划算	2023-05-03
19079660880	简爱酸奶	正面	生牛乳米布丁，遇见美味	2023-05-03
19079660094	简爱酸奶	正面	买给宝宝吃的，娃很喜欢	2023-05-03
19079659575	简爱酸奶	正面	香蕉滑滑，味道特别好，孩子特别喜欢，会一直买，	2023-05-03
19079649360	简爱酸奶	正面	孩子特别喜欢，非常爱喝，一次一个，一口就完事了。	2023-05-03
19079644145	简爱酸奶	正面	酸奶不错，甜度适中。	2023-05-03
19079617566	简爱酸奶	正面	搞活动的时候买比较划算	2023-05-03
19079621070	简爱酸奶	正面	配料非常干净，很好喝:	2023-05-03
19079619624	简爱酸奶	正面	孩子还小，吃得不是很频繁，吃得也不多，保质期时间短，很容易过期，有点浪费了	2023-05-03
19079601565	简爱酸奶	负面	日期一点不好	2023-05-03
19079593391	简爱酸奶	正面	买过好多次了，宝宝爱喝	2023-05-03
19079596161	简爱酸奶	正面	希望五月的优惠多少大些！！！	2023-05-03
19079595769	简爱酸奶	正面	常备不懈努力挣钱，喝的有点多啊。	2023-05-03
19079593306	简爱酸奶	正面	套餐可以的，喝的有点多。	2023-05-03
19079589712	简爱酸奶	正面	常备不懈努力挣钱，喝的有点多。	2023-05-03
19079587282	简爱酸奶	正面	常备常喝，优惠少了，快喝不起了！？	2023-05-03
19079584426	简爱酸奶	正面	物流速度快，生产日期新鲜。	2023-05-03
19079564979	简爱酸奶	正面	这个价格是真的非常合适！而且小朋友喜欢喝这个，配料表干净，是个非常不错的选择！啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦	2023-05-03
